rank	mrna name	mirna name
17496	UBE2D4|51619	hsa-miR-185-5p
17497	PEX13|5194	hsa-miR-181a-5p
17498	ST14|6768	hsa-miR-27a-3p
17499	CCDC85C|317762	hsa-miR-22-3p
17500	ZNF282|8427	hsa-miR-191-5p
17501	RNF38|152006	hsa-miR-19a-3p
17502	DUSP16|80824	hsa-miR-148a-3p
17503	RPL13A|23521	hsa-miR-425-5p
17504	USP21|27005	hsa-let-7b-5p
17505	LARP1|23367	hsa-miR-199a-5p
17506	SLC35F5|80255	hsa-miR-21-5p
17507	UBE2J1|51465	hsa-miR-30b-5p
17508	CRISPLD1|83690	hsa-miR-29c-3p
17509	PIM1|5292	hsa-miR-214-3p
17510	COX7A2L|9167	hsa-miR-141-5p
17511	LCLAT1|253558	hsa-miR-127-5p
17512	EXOSC7|23016	hsa-let-7d-3p
17513	MFAP3|4238	hsa-miR-29c-3p
17514	KREMEN1|83999	hsa-let-7c-5p
17515	ADO|84890	hsa-miR-181a-5p
17516	AP1G2|8906	hsa-miR-148a-3p
17517	PTP4A1|7803	hsa-miR-205-5p
17518	SYMPK|8189	hsa-miR-23a-3p
17519	CCM2|83605	hsa-miR-27a-3p
17520	SMARCD2|6603	hsa-miR-301a-3p
17521	IPPK|64768	hsa-miR-15b-5p
17522	MGAT1|4245	hsa-miR-501-3p
17523	ARMCX2|9823	hsa-miR-16-5p
17524	TFCP2L1|29842	hsa-miR-15b-5p
17525	NAB2|4665	hsa-miR-199b-5p
17526	ELOVL2|54898	hsa-miR-218-5p
17527	NME6|10201	hsa-let-7e-5p
17528	GNAS|2778	hsa-miR-34a-5p
17529	MINPP1|9562	hsa-miR-30d-5p
17530	STAU1|6780	hsa-miR-708-3p
17531	SAMD14|201191	hsa-miR-125b-5p
17532	ARMCX2|9823	hsa-miR-26b-5p
17533	ZNF521|25925	hsa-miR-19a-3p
17534	TIMP2|7077	hsa-miR-550a-5p
17535	UNC119B|84747	hsa-miR-103a-3p
17536	MAN1A1|4121	hsa-miR-182-5p
17537	RBAK|57786	hsa-miR-135b-5p
17538	MDK|4192	hsa-miR-9-3p
17539	FADS2|9415	hsa-miR-125b-5p
17540	SRM|6723	hsa-miR-423-5p
17541	PSMG3|84262	hsa-miR-589-5p
17542	LEF1|51176	hsa-miR-34a-5p
17543	CCDC3|83643	hsa-miR-501-3p
17544	LITAF|9516	hsa-miR-16-5p
17545	RRBP1|6238	hsa-miR-25-3p
17546	ZNF669|79862	hsa-miR-199b-5p
17547	GAN|8139	hsa-miR-30d-5p
17548	PDIK1L|149420	hsa-miR-29b-3p
17549	KLF13|51621	hsa-miR-103a-3p
17550	SCAF1|58506	hsa-miR-361-3p
17551	CASP9|842	hsa-miR-423-5p
17552	AGPAT1|10554	hsa-miR-491-5p
17553	MEPCE|56257	hsa-miR-181a-2-3p
17554	C9orf91|203197	hsa-miR-424-5p
17555	AKAP12|9590	hsa-miR-16-5p
17556	NIPSNAP3A|25934	hsa-miR-29a-3p
17557	SOAT1|6646	hsa-miR-192-5p
17558	ZNF706|51123	hsa-miR-1269a
17559	CC2D1B|200014	hsa-miR-103a-3p
17560	NDUFS6|4726	hsa-miR-29b-3p
17561	VMA21|203547	hsa-miR-92a-3p
17562	ALDH1A2|8854	hsa-miR-542-3p
17563	TNKS1BP1|85456	hsa-miR-17-5p
17564	BDNF|627	hsa-miR-103a-3p
17565	TMEM170A|124491	hsa-miR-23a-3p
17566	COMMD8|54951	hsa-miR-26a-5p
17567	DLX6|1750	hsa-miR-103a-3p
17568	POP1|10940	hsa-miR-10b-5p
17569	RAP1GDS1|5910	hsa-miR-34c-5p
17570	TXLNA|200081	hsa-miR-19a-3p
17571	MED26|9441	hsa-miR-15b-5p
17572	CCDC92|80212	hsa-miR-128-3p
17573	TRANK1|9881	hsa-let-7c-5p
17574	BAP1|8314	hsa-miR-200c-3p
17575	NFE2L3|9603	hsa-miR-99a-5p
17576	DUSP5|1847	hsa-miR-10a-5p
17577	PRRT2|112476	hsa-miR-103a-3p
17578	EVI5L|115704	hsa-miR-34a-5p
17579	TMF1|7110	hsa-miR-92b-3p
17580	CCDC138|165055	hsa-miR-9-5p
17581	IFI27L1|122509	hsa-miR-338-3p
17582	C11orf24|53838	hsa-miR-16-5p
17583	ARFGAP3|26286	hsa-miR-146b-5p
17584	TMCC1|23023	hsa-miR-106b-5p
17585	CPD|1362	hsa-miR-15a-5p
17586	ZNF570|148268	hsa-miR-143-3p
17587	PARD6B|84612	hsa-let-7g-5p
17588	COX7C|1350	hsa-miR-193b-3p
17589	TUSC3|7991	hsa-miR-30d-5p
17590	DCAF6|55827	hsa-miR-532-3p
17591	ITSN1|6453	hsa-miR-10a-5p
17592	STAT3|6774	hsa-miR-125a-5p
17593	PKIA|5569	hsa-let-7c-5p
17594	PRPF40A|55660	hsa-miR-199a-5p
17595	GDI2|2665	hsa-miR-181a-2-3p
17596	TNFAIP3|7128	hsa-miR-23a-3p
17597	TRIP10|9322	hsa-miR-106b-5p
17598	ITSN1|6453	hsa-miR-30a-5p
17599	SUCLG2|8801	hsa-let-7a-5p
17600	MRPS6|64968	hsa-miR-425-5p
17601	YWHAH|7533	hsa-miR-107
17602	EEF2K|29904	hsa-let-7f-5p
17603	OSTF1|26578	hsa-let-7a-5p
17604	CBFB|865	hsa-miR-30c-5p
17605	TMED9|54732	hsa-miR-361-3p
17606	DCTPP1|79077	hsa-miR-125b-5p
17607	KLF6|1316	hsa-miR-24-3p
17608	C4orf46|201725	hsa-miR-10b-5p
17609	TRERF1|55809	hsa-miR-9-5p
17610	SNX5|27131	hsa-miR-130a-3p
17611	RALA|5898	hsa-miR-30a-3p
17612	NSF|4905	hsa-miR-32-5p
17613	CBFB|865	hsa-miR-301a-3p
17614	KIAA1731|85459	hsa-miR-222-3p
17615	RRM2|6241	hsa-miR-17-5p
17616	COX7B|1349	hsa-miR-182-5p
17617	RHOA|387	hsa-miR-130b-5p
17618	SEMA6B|10501	hsa-miR-30a-5p
17619	SEMA4B|10509	hsa-miR-20b-5p
17620	TFB2M|64216	hsa-let-7a-2-3p
17621	SNX2|6643	hsa-miR-130a-3p
17622	PDIA6|10130	hsa-miR-23a-3p
17623	CCT4|10575	hsa-miR-130b-5p
17624	EHD4|30844	hsa-miR-379-5p
17625	DNA2|1763	hsa-miR-27a-3p
17626	GATM|2628	hsa-miR-98-5p
17627	RAB14|51552	hsa-miR-338-3p
17628	HIVEP1|3096	hsa-miR-92a-3p
17629	ROBO1|6091	hsa-miR-148b-3p
17630	ATP11A|23250	hsa-miR-210-3p
17631	SYS1|90196	hsa-miR-424-5p
17632	CCKBR|887	hsa-miR-152-3p
17633	SIDT2|51092	hsa-miR-29a-3p
17634	POM121|9883	hsa-miR-138-5p
17635	ADRBK1|156	hsa-miR-483-5p
17636	CNOT7|29883	hsa-miR-106b-5p
17637	ZNF587|84914	hsa-miR-199b-5p
17638	GOLT1B|51026	hsa-miR-152-3p
17639	SIGMAR1|10280	hsa-miR-339-5p
17640	RBM24|221662	hsa-miR-103a-3p
17641	ZNF32|7580	hsa-miR-146b-5p
17642	HDDC2|51020	hsa-miR-1266-5p
17643	CHORDC1|26973	hsa-miR-30d-5p
17644	MED19|219541	hsa-miR-92a-3p
17645	RAB31|11031	hsa-miR-425-5p
17646	PNP|4860	hsa-miR-15b-5p
17647	SNX8|29886	hsa-miR-18a-3p
17648	RASAL2|9462	hsa-miR-135b-5p
17649	PHAX|51808	hsa-miR-152-3p
17650	KIAA2026|158358	hsa-miR-30c-5p
17651	LHX1|3975	hsa-miR-182-5p
17652	CRKL|1399	hsa-miR-340-3p
17653	LSM10|84967	hsa-miR-10b-5p
17654	C18orf32|497661	hsa-miR-20b-5p
17655	EML1|2009	hsa-miR-30d-5p
17656	HIVEP2|3097	hsa-miR-484
17657	RCN3|57333	hsa-miR-744-5p
17658	ROR2|4920	hsa-miR-744-5p
17659	SNRPD2|6633	hsa-miR-1269a
17660	AKT3|10000	hsa-miR-15b-5p
17661	STXBP6|29091	hsa-miR-23a-3p
17662	GRB2|2885	hsa-miR-197-3p
17663	S100A8|6279	hsa-let-7f-5p
17664	PPP2R5B|5526	hsa-miR-361-3p
17665	UBE2D4|51619	hsa-miR-199a-5p
17666	AP3B2|8120	hsa-miR-532-5p
17667	RCN2|5955	hsa-miR-26b-5p
17668	USP45|85015	hsa-miR-30c-5p
17669	HCK|3055	hsa-miR-182-5p
17670	NRCAM|4897	hsa-miR-660-5p
17671	DNMBP|23268	hsa-miR-151a-5p
17672	NUS1|116150	hsa-miR-30e-5p
17673	ALAD|210	hsa-miR-629-5p
17674	LBH|81606	hsa-miR-143-3p
17675	TRANK1|9881	hsa-miR-16-5p
17676	EHD2|30846	hsa-miR-29a-3p
17677	RTN4|57142	hsa-miR-424-5p
17678	MED26|9441	hsa-miR-424-5p
17679	LETMD1|25875	hsa-miR-17-3p
17680	MDM4|4194	hsa-miR-450a-5p
17681	ELOVL6|79071	hsa-miR-125a-5p
17682	RCN1|5954	hsa-miR-625-3p
17683	TSC22D2|9819	hsa-let-7a-5p
17684	UBE2R2|54926	hsa-miR-125b-5p
17685	TCTN3|26123	hsa-miR-191-5p
17686	USO1|8615	hsa-miR-450b-5p
17687	ZNF100|163227	hsa-miR-654-3p
17688	ACVR2A|92	hsa-miR-223-3p
17689	PEX11B|8799	hsa-miR-379-5p
17690	MED8|112950	hsa-miR-93-3p
17691	HIGD1A|25994	hsa-miR-15a-5p
17692	RAB40B|10966	hsa-miR-708-3p
17693	SMARCD2|6603	hsa-miR-19b-3p
17694	JMJD8|339123	hsa-miR-378a-3p
17695	DNAJB14|79982	hsa-miR-30a-3p
17696	DNAJC30|84277	hsa-miR-379-5p
17697	TXNIP|10628	hsa-miR-17-5p
17698	RRM2|6241	hsa-let-7d-5p
17699	FBXW4|6468	hsa-let-7a-5p
17700	TAF8|129685	hsa-miR-199b-5p
17701	CXXC5|51523	hsa-miR-25-3p
17702	GYG2|8908	hsa-let-7e-5p
17703	ACTL6A|86	hsa-miR-320a
17704	CCNT2|905	hsa-miR-30b-5p
17705	GRB2|2885	hsa-miR-200a-3p
17706	KPNA6|23633	hsa-miR-125a-5p
17707	IARS|3376	hsa-miR-26b-5p
17708	BCL7B|9275	hsa-miR-342-5p
17709	PDE8A|5151	hsa-miR-199a-3p
17710	USP46|64854	hsa-miR-143-3p
17711	ARF3|377	hsa-miR-185-5p
17712	NGFRAP1|27018	hsa-miR-128-3p
17713	CNNM3|26505	hsa-miR-500a-3p
17714	CNP|1267	hsa-miR-10a-5p
17715	CMPK1|51727	hsa-miR-10a-5p
17716	LRIG2|9860	hsa-let-7f-5p
17717	ZWILCH|55055	hsa-miR-130b-5p
17718	KDM2A|22992	hsa-miR-19a-3p
17719	BTBD10|84280	hsa-miR-22-3p
17720	SSRP1|6749	hsa-miR-424-5p
17721	DECR1|1666	hsa-miR-151a-3p
17722	C5orf24|134553	hsa-miR-342-3p
17723	ZDHHC18|84243	hsa-miR-19b-3p
17724	HOXB6|3216	hsa-miR-196a-5p
17725	SUMO1|7341	hsa-miR-342-5p
17726	LYSMD4|145748	hsa-miR-3065-3p
17727	SCAMP1|9522	hsa-miR-22-3p
17728	SGK1|6446	hsa-miR-15b-5p
17729	ZNF136|7695	hsa-miR-181d-5p
17730	PLS3|5358	hsa-miR-30e-3p
17731	CAP1|10487	hsa-let-7b-5p
17732	BAX|581	hsa-miR-365a-3p
17733	HIST1H2BD|3017	hsa-miR-103a-3p
17734	BCR|613	hsa-miR-10b-5p
17735	STRN4|29888	hsa-miR-29a-3p
17736	MFN2|9927	hsa-miR-17-5p
17737	WDR47|22911	hsa-miR-148b-3p
17738	LUZP6|767558	hsa-miR-26a-5p
17739	TXNRD1|7296	hsa-miR-21-3p
17740	UBAC2|337867	hsa-miR-106b-3p
17741	OLFML2A|169611	hsa-miR-193b-3p
17742	MBNL1|4154	hsa-miR-99a-5p
17743	SOX9|6662	hsa-miR-30c-5p
17744	PDE8A|5151	hsa-miR-199b-3p
17745	SP1|6667	hsa-miR-128-3p
17746	USP9X|8239	hsa-miR-1269a
17747	PNO1|56902	hsa-miR-10b-5p
17748	BDNF|627	hsa-miR-206
17749	SSBP1|6742	hsa-miR-93-3p
17750	ATG12|9140	hsa-miR-30e-3p
17751	LDLR|3949	hsa-miR-20a-5p
17752	CCL3|6348	hsa-let-7a-5p
17753	CDC42EP2|10435	hsa-miR-103a-3p
17754	KIAA1432|57589	hsa-miR-92b-3p
17755	MFAP3L|9848	hsa-miR-182-5p
17756	RPS6KB2|6199	hsa-miR-361-3p
17757	GGT6|124975	hsa-miR-126-5p
17758	ELOVL6|79071	hsa-miR-10b-5p
17759	HADHA|3030	hsa-miR-301a-3p
17760	RAB12|201475	hsa-miR-93-5p
17761	CASP9|842	hsa-miR-182-5p
17762	LIMD1|8994	hsa-miR-24-3p
17763	GLRX5|51218	hsa-miR-27a-3p
17764	PALLD|23022	hsa-miR-3065-3p
17765	TNFSF10|8743	hsa-let-7d-5p
17766	ASAH1|427	hsa-miR-27a-3p
17767	RAMP1|10267	hsa-miR-378a-3p
17768	MYOM3|127294	hsa-miR-532-3p
17769	VEGFC|7424	hsa-miR-27a-3p
17770	TSPAN6|7105	hsa-miR-223-3p
17771	KIAA1109|84162	hsa-miR-92b-3p
17772	CEP135|9662	hsa-miR-26b-3p
17773	TSC22D1|8848	hsa-miR-130a-3p
17774	RPS10|6204	hsa-miR-29b-3p
17775	FAM91A1|157769	hsa-miR-30c-5p
17776	CCNL2|81669	hsa-miR-29b-3p
17777	PTGES2|80142	hsa-miR-146b-3p
17778	EGFL6|25975	hsa-let-7a-3p
17779	TWF1|5756	hsa-miR-20a-5p
17780	USP34|9736	hsa-miR-29b-3p
17781	HDGFRP3|50810	hsa-miR-140-5p
17782	ZFPM2|23414	hsa-miR-200c-3p
17783	ZFYVE19|84936	hsa-miR-100-5p
17784	PRNP|5621	hsa-miR-30e-3p
17785	CSTF2T|23283	hsa-miR-182-5p
17786	PFDN1|5201	hsa-miR-1-3p
17787	RAP2C|57826	hsa-miR-429
17788	OAF|220323	hsa-miR-27b-3p
17789	YIPF1|54432	hsa-let-7b-5p
17790	TOMM40|10452	hsa-miR-125b-5p
17791	MEST|4232	hsa-miR-29c-3p
17792	F3|2152	hsa-miR-20a-5p
17793	HIF1A|3091	hsa-miR-660-5p
17794	CMTM6|54918	hsa-miR-140-5p
17795	EDEM3|80267	hsa-miR-30d-5p
17796	MAPRE1|22919	hsa-miR-21-5p
17797	COQ4|51117	hsa-miR-148a-3p
17798	GEMIN7|79760	hsa-miR-98-5p
17799	FBXO27|126433	hsa-miR-24-3p
17800	IFT81|28981	hsa-miR-181a-5p
17801	SNX10|29887	hsa-miR-30e-5p
17802	SLC2A3|6515	hsa-miR-92a-3p
17803	CNOT8|9337	hsa-miR-30a-3p
17804	ZFYVE16|9765	hsa-miR-889-3p
17805	CDCA8|55143	hsa-let-7e-5p
17806	TP53BP2|7159	hsa-miR-205-5p
17807	ADIPOR2|79602	hsa-let-7c-5p
17808	APH1A|51107	hsa-let-7c-5p
17809	C16orf52|730094	hsa-miR-200b-3p
17810	OXR1|55074	hsa-miR-93-5p
17811	KIF5B|3799	hsa-miR-15b-5p
17812	TXLNA|200081	hsa-miR-22-3p
17813	DICER1|23405	hsa-miR-182-5p
17814	APC|324	hsa-miR-30a-3p
17815	WASF1|8936	hsa-miR-140-5p
17816	CNTFR|1271	hsa-miR-19b-3p
17817	RYBP|23429	hsa-miR-15b-5p
17818	PAK6|56924	hsa-miR-19b-3p
17819	CDCA4|55038	hsa-miR-29a-3p
17820	MRPS18A|55168	hsa-miR-10b-5p
17821	NAA15|80155	hsa-miR-214-3p
17822	SHFM1|7979	hsa-miR-18a-3p
17823	GALNT14|79623	hsa-miR-125b-5p
17824	RASSF2|9770	hsa-miR-20a-5p
17825	ZFP3|124961	hsa-miR-20a-5p
17826	P4HA2|8974	hsa-let-7g-5p
17827	SPINT1|6692	hsa-miR-27b-5p
17828	SUV420H2|84787	hsa-miR-24-3p
17829	CBWD2|150472	hsa-miR-222-3p
17830	C3orf58|205428	hsa-miR-9-5p
17831	TFAP2C|7022	hsa-miR-29a-3p
17832	TMEM62|80021	hsa-miR-10a-5p
17833	STC2|8614	hsa-miR-206
17834	CCNYL1|151195	hsa-miR-29a-3p
17835	CAP1|10487	hsa-miR-199a-5p
17836	C12orf75|387882	hsa-miR-454-3p
17837	LMO4|8543	hsa-miR-10b-5p
17838	NAA30|122830	hsa-let-7f-5p
17839	NHLRC3|387921	hsa-miR-218-5p
17840	CMTM6|54918	hsa-miR-532-3p
17841	CAV2|858	hsa-miR-148a-3p
17842	MORF4L2|9643	hsa-miR-182-5p
17843	NRAS|4893	hsa-miR-98-5p
17844	SIK1|150094	hsa-miR-15b-5p
17845	KPNB1|3837	hsa-miR-182-5p
17846	TOR2A|27433	hsa-miR-27a-3p
17847	CMPK1|51727	hsa-miR-29a-3p
17848	DPYSL2|1808	hsa-miR-30e-5p
17849	RTN4|57142	hsa-miR-15b-5p
17850	GOLT1A|127845	hsa-miR-148a-3p
17851	C9orf40|55071	hsa-miR-26a-5p
17852	ERGIC1|57222	hsa-miR-34c-5p
17853	LIMK1|3984	hsa-miR-143-3p
17854	BZW2|28969	hsa-let-7i-5p
17855	AIFM1|9131	hsa-miR-103a-3p
17856	PHLDB3|653583	hsa-miR-29a-3p
17857	PVR|5817	hsa-miR-193a-5p
17858	IGFBP2|3485	hsa-miR-423-5p
17859	MTMR9|66036	hsa-miR-148b-3p
17860	NDRG3|57446	hsa-miR-1-3p
17861	ATP2A2|488	hsa-let-7g-5p
17862	SP100|6672	hsa-miR-196b-5p
17863	PPME1|51400	hsa-miR-30c-2-3p
17864	TMUB2|79089	hsa-miR-93-5p
17865	MBD2|8932	hsa-miR-222-3p
17866	AGPAT6|137964	hsa-let-7a-5p
17867	NYNRIN|57523	hsa-let-7d-5p
17868	ZNF367|195828	hsa-miR-10b-5p
17869	DCUN1D3|123879	hsa-miR-30a-5p
17870	CHTF18|63922	hsa-miR-766-3p
17871	PPP4R2|151987	hsa-miR-27b-3p
17872	PDGFB|5155	hsa-let-7a-5p
17873	CDKN3|1033	hsa-miR-200a-3p
17874	CALB2|794	hsa-miR-9-5p
17875	YWHAG|7532	hsa-miR-21-3p
17876	FMO4|2329	hsa-let-7f-5p
17877	FZD6|8323	hsa-miR-21-5p
17878	VAV3|10451	hsa-let-7a-5p
17879	G3BP2|9908	hsa-miR-19b-3p
17880	TNIP1|10318	hsa-miR-182-5p
17881	PIGG|54872	hsa-miR-24-3p
17882	CPEB4|80315	hsa-let-7c-5p
17883	ENTPD7|57089	hsa-miR-15a-5p
17884	HMBS|3145	hsa-miR-181c-5p
17885	MRPL28|10573	hsa-miR-148b-3p
17886	RTN4R|65078	hsa-miR-30a-5p
17887	CNNM4|26504	hsa-miR-92a-3p
17888	SLC2A1|6513	hsa-miR-148b-3p
17889	ADRA2A|150	hsa-miR-30d-5p
17890	DARS|1615	hsa-miR-181b-5p
17891	DGCR2|9993	hsa-miR-1301-3p
17892	NUDT15|55270	hsa-let-7e-5p
17893	C9orf69|90120	hsa-miR-301a-3p
17894	PTP4A1|7803	hsa-miR-141-3p
17895	ERI2|112479	hsa-miR-182-5p
17896	NDUFB5|4711	hsa-miR-151a-3p
17897	GATAD2B|57459	hsa-miR-21-5p
17898	ARG2|384	hsa-let-7f-5p
17899	LAMP1|3916	hsa-miR-23a-3p
17900	PPP1R3F|89801	hsa-miR-100-5p
17901	ARHGEF1|9138	hsa-miR-361-3p
17902	SRPK2|6733	hsa-miR-181b-5p
17903	PDIA3|2923	hsa-miR-125b-5p
17904	HELZ|9931	hsa-miR-15b-5p
17905	SULF1|23213	hsa-miR-532-5p
17906	SOCS4|122809	hsa-let-7e-5p
17907	SLC25A1|6576	hsa-miR-96-5p
17908	LSM14A|26065	hsa-miR-103a-3p
17909	MRPL45|84311	hsa-miR-196b-5p
17910	LUZP6|767558	hsa-miR-141-3p
17911	PAFAH1B1|5048	hsa-miR-425-5p
17912	CST3|1471	hsa-miR-484
17913	TMEM65|157378	hsa-let-7b-5p
17914	NRAS|4893	hsa-miR-218-5p
17915	LIPT2|387787	hsa-let-7f-5p
17916	HELLS|3070	hsa-miR-181c-3p
17917	DDAH1|23576	hsa-miR-152-3p
17918	MFGE8|4240	hsa-miR-423-5p
17919	ZDHHC20|253832	hsa-miR-30d-5p
17920	ST3GAL5|8869	hsa-miR-19b-3p
17921	RNF4|6047	hsa-miR-340-3p
17922	C10orf54|64115	hsa-miR-182-5p
17923	DYRK1A|1859	hsa-let-7a-5p
17924	FN3K|64122	hsa-miR-542-5p
17925	DTWD2|285605	hsa-miR-29c-3p
17926	LRRC37A3|374819	hsa-miR-151a-3p
17927	SIAH1|6477	hsa-miR-30e-3p
17928	COX7B|1349	hsa-miR-409-5p
17929	CLP1|10978	hsa-let-7f-5p
17930	CDH11|1009	hsa-miR-205-5p
17931	ZNF343|79175	hsa-miR-330-5p
17932	ZNRF2|223082	hsa-miR-23a-3p
17933	IFITM3|10410	hsa-miR-15b-5p
17934	TSPAN1|10103	hsa-miR-194-5p
17935	CIR1|9541	hsa-miR-942-5p
17936	TSC22D2|9819	hsa-miR-9-5p
17937	MID1IP1|58526	hsa-miR-130b-3p
17938	ATOX1|475	hsa-miR-18a-5p
17939	RNF4|6047	hsa-miR-361-5p
17940	AGPAT4|56895	hsa-miR-3065-3p
17941	NRBF2|29982	hsa-miR-130a-3p
17942	GNAQ|2776	hsa-miR-338-3p
17943	GPBP1|65056	hsa-miR-181a-5p
17944	RAB17|64284	hsa-miR-197-3p
17945	PDGFRA|5156	hsa-miR-34a-5p
17946	SH2B3|10019	hsa-miR-148a-3p
17947	SAMD12|401474	hsa-miR-17-5p
17948	SPRED1|161742	hsa-miR-195-5p
17949	NUDT4|11163	hsa-miR-145-5p
17950	CDC42SE2|56990	hsa-miR-495-3p
17951	HM13|81502	hsa-miR-766-3p
17952	CHMP4B|128866	hsa-miR-135b-5p
17953	BCAP29|55973	hsa-miR-320a
17954	SDC2|6383	hsa-miR-20a-5p
17955	REEP3|221035	hsa-miR-30b-5p
17956	BTN2A1|11120	hsa-let-7f-5p
17957	BDP1|55814	hsa-miR-200c-3p
17958	TTC4|7268	hsa-miR-145-5p
17959	MMP11|4320	hsa-let-7e-5p
17960	TTLL7|79739	hsa-miR-30e-5p
17961	RDX|5962	hsa-let-7i-5p
17962	ANAPC13|25847	hsa-miR-92a-3p
17963	C15orf41|84529	hsa-let-7c-5p
17964	SLC35A1|10559	hsa-miR-205-5p
17965	SLC25A13|10165	hsa-miR-501-3p
17966	TMEM170A|124491	hsa-miR-28-5p
17967	FKBP1A|2280	hsa-miR-135b-5p
17968	DSCC1|79075	hsa-miR-199a-3p
17969	IQSEC1|9922	hsa-miR-93-5p
17970	SEC24C|9632	hsa-miR-199a-5p
17971	SPSB1|80176	hsa-miR-218-5p
17972	GOT2|2806	hsa-miR-181a-5p
17973	YPEL5|51646	hsa-miR-30b-5p
17974	SRXN1|140809	hsa-miR-328-3p
17975	PAPD5|64282	hsa-miR-181b-5p
17976	KREMEN2|79412	hsa-miR-29c-3p
17977	DRAM1|55332	hsa-miR-199a-5p
17978	FDX1L|112812	hsa-miR-1301-3p
17979	STMN1|3925	hsa-miR-221-3p
17980	SFXN2|118980	hsa-miR-125b-5p
17981	PFDN1|5201	hsa-miR-149-5p
17982	VASN|114990	hsa-miR-146b-5p
17983	EDARADD|128178	hsa-miR-19b-3p
17984	CPA4|51200	hsa-let-7a-5p
17985	RPL37|6167	hsa-miR-199a-5p
17986	LSM11|134353	hsa-miR-29b-3p
17987	HMGA2|8091	hsa-miR-148a-3p
17988	MCCC2|64087	hsa-miR-30e-3p
17989	PIGA|5277	hsa-miR-30a-5p
17990	PPP2CA|5515	hsa-miR-133b
17991	SIX5|147912	hsa-miR-3065-3p
17992	IARS|3376	hsa-miR-15a-5p
17993	LYNX1|66004	hsa-miR-34a-5p
17994	RBMXL1|494115	hsa-miR-22-3p
17995	XPNPEP1|7511	hsa-let-7a-5p
17996	SLC25A17|10478	hsa-miR-23a-3p
17997	PRPSAP2|5636	hsa-miR-328-3p
17998	SYT2|127833	hsa-miR-103a-3p
17999	ADA|100	hsa-miR-29a-3p
18000	RPAP3|79657	hsa-miR-30a-3p
18001	GK|2710	hsa-miR-182-5p
18002	C14orf79|122616	hsa-miR-542-3p
18003	CTSC|1075	hsa-miR-509-3p
18004	EIF3M|10480	hsa-miR-16-5p
18005	TOMM40|10452	hsa-miR-125a-5p
18006	C3orf38|285237	hsa-miR-30e-3p
18007	PRR13|54458	hsa-miR-23a-3p
18008	AQP11|282679	hsa-miR-15b-5p
18009	RNF38|152006	hsa-miR-128-3p
18010	DSCC1|79075	hsa-miR-199b-3p
18011	SDR39U1|56948	hsa-miR-128-3p
18012	SMPD4|55627	hsa-miR-181a-2-3p
18013	E2F6|1876	hsa-miR-199a-5p
18014	LASP1|3927	hsa-let-7a-5p
18015	TOMM6|100188893	hsa-miR-93-3p
18016	NME1|4830	hsa-miR-542-5p
18017	BTG1|694	hsa-miR-2355-5p
18018	RHOBTB1|9886	hsa-miR-218-5p
18019	CTAGE4|100128553	hsa-miR-146b-5p
18020	CABLES2|81928	hsa-miR-128-3p
18021	UBE2D3|7323	hsa-miR-30b-5p
18022	RAB11FIP1|80223	hsa-miR-24-3p
18023	TOMM7|54543	hsa-miR-615-3p
18024	CREB1|1385	hsa-miR-27a-3p
18025	PHF19|26147	hsa-miR-223-3p
18026	SESN1|27244	hsa-miR-24-3p
18027	RNF145|153830	hsa-miR-425-5p
18028	LIMD1|8994	hsa-let-7b-5p
18029	SNCA|6622	hsa-miR-598-3p
18030	KCTD10|83892	hsa-let-7a-5p
18031	TBC1D14|57533	hsa-miR-199b-5p
18032	PPP1CA|5499	hsa-miR-125b-5p
18033	AP3M1|26985	hsa-miR-320a
18034	SSU72|29101	hsa-miR-451a
18035	PTEN|5728	hsa-miR-26b-5p
18036	THBS1|7057	hsa-let-7c-5p
18037	TNFRSF21|27242	hsa-miR-20b-5p
18038	CMTM3|123920	hsa-miR-146b-3p
18039	CCDC126|90693	hsa-miR-338-3p
18040	RAN|5901	hsa-miR-9-5p
18041	TMEM177|80775	hsa-miR-140-5p
18042	C1QBP|708	hsa-let-7a-2-3p
18043	VAPA|9218	hsa-miR-30d-5p
18044	TTC17|55761	hsa-miR-29b-2-5p
18045	WASL|8976	hsa-miR-92b-3p
18046	SCOC|60592	hsa-miR-15a-5p
18047	GALNT4|8693	hsa-miR-181c-5p
18048	PDHB|5162	hsa-let-7e-5p
18049	ATXN7L2|127002	hsa-let-7f-5p
18050	ACTL6A|86	hsa-miR-9-3p
18051	STARD3NL|83930	hsa-let-7b-5p
18052	HELZ|9931	hsa-miR-15a-5p
18053	IRF2BP1|26145	hsa-miR-15b-5p
18054	ATG4D|84971	hsa-miR-423-5p
18055	THRA|7067	hsa-miR-29a-3p
18056	RBBP6|5930	hsa-miR-16-5p
18057	ATN1|1822	hsa-miR-423-5p
18058	MCL1|4170	hsa-miR-361-5p
18059	IKBKE|9641	hsa-let-7a-5p
18060	DAD1|1603	hsa-miR-19a-3p
18061	VASH2|79805	hsa-miR-20a-5p
18062	GAS7|8522	hsa-let-7f-5p
18063	ARFGAP2|84364	hsa-miR-424-5p
18064	TFCP2L1|29842	hsa-miR-424-5p
18065	SEPW1|6415	hsa-miR-30a-3p
18066	PARP16|54956	hsa-miR-181a-2-3p
18067	MED14|9282	hsa-miR-182-5p
18068	NTN4|59277	hsa-miR-20a-5p
18069	FRZB|2487	hsa-miR-30c-5p
18070	OS9|10956	hsa-miR-145-5p
